Date,AAPL,AMZN,JPM,MSFT,XOM
2014-02-19,16.881521224975586,17.368999481201172,43.07723617553711,31.70645904541016,60.48200225830078
2014-02-20,16.68611717224121,17.489999771118164,43.31797409057617,31.909320831298828,61.39616012573242
2014-02-21,16.50077247619629,17.33799934387207,43.34054183959961,32.10374450683594,61.17727279663086
2014-02-24,16.57302474975586,17.589000701904297,43.656517028808594,31.858617782592773,62.0849838256836
2014-02-25,16.400554656982422,17.916000366210938,42.90420150756836,31.73182678222656,62.00130844116211
2014-02-26,16.252593994140625,17.989999771118164,42.69356536865234,31.67264747619629,61.66655349731445
2014-02-27,16.576791763305664,18.006500244140625,42.648414611816406,32.002296447753906,61.69873428344727
2014-02-28,16.531869888305664,18.104999542236328,42.74622344970703,32.3826904296875,61.975547790527344
2014-03-03,16.579622268676758,17.98900032043457,42.28731536865234,31.93467903137207,61.4798583984375
2014-03-04,16.688947677612305,18.19499969482422,43.07723617553711,32.46720886230469,62.136478424072266
2014-03-05,16.724132537841797,18.61849975585937,43.75432205200195,32.21364212036133,60.38544464111328
2014-03-06,16.67355728149414,18.607999801635746,44.31101608276367,32.24745178222656,60.35968780517578
2014-03-07,16.663814544677734,18.60300064086914,44.68717956542969,32.03612518310547,61.151512145996094
2014-03-10,16.678897857666016,18.526500701904297,44.53672790527344,31.96849822998047,61.4798583984375
2014-03-11,16.8413028717041,18.44099998474121,43.77687454223633,32.137550354003906,60.520652770996094
2014-03-12,16.85764503479004,18.53199958801269,43.57376480102539,32.348880767822266,60.649375915527344
2014-03-13,16.670413970947266,18.57550048828125,43.19760894775391,32.02766418457031,60.28242111206055
2014-03-14,16.483186721801758,18.687000274658203,42.73116683959961,31.8670597076416,60.17301177978516
2014-03-17,16.547576904296875,18.75200080871582,43.31797409057617,32.16291809082031,60.72019577026367
2014-03-18,16.693973541259766,18.938499450683597,43.6790771484375,33.43083190917969,60.97126770019531
2014-03-19,16.689573287963867,18.661500930786133,43.859642028808594,33.19416046142578,60.34040451049805
2014-03-20,16.609153747558594,18.44849967956543,45.221317291259766,34.09015655517578,60.88758850097656
2014-03-21,16.74015235900879,18.0310001373291,45.26645660400391,33.946441650390625,60.7137565612793
2014-03-24,16.938697814941406,17.592500686645508,45.94353103637695,34.23384475708008,60.92620086669922
2014-03-25,17.120901107788086,17.73550033569336,45.83821487426758,34.09859848022461,61.10001754760742
2014-03-26,16.957229614257812,17.170499801635742,45.0633430480957,33.63370132446289,60.96482467651367
2014-03-27,16.88434410095215,16.923500061035156,45.07837677001953,33.27022933959961,61.95624542236328
2014-03-28,16.865501403808594,16.914499282836914,45.16866302490234,34.064788818359375,62.89612579345703
2014-03-31,16.861730575561523,16.818500518798828,45.672698974609375,34.64803695678711,62.883262634277344
2014-04-01,17.015981674194336,17.149499893188477,45.64259719848633,35.01150131225586,62.9154167175293
2014-04-02,17.044252395629883,17.097999572753906,45.78645324707031,34.95233917236328,63.05707931518555
2014-04-03,16.926137924194336,16.680999755859375,45.92272186279297,34.664947509765625,63.0442008972168
2014-04-04,16.707164764404297,16.149999618530273,45.27923202514648,33.70133209228516,62.67724609375
2014-04-07,16.44485092163086,15.887999534606934,44.666011810302734,33.64215087890625,62.30387878417969
2014-04-08,16.443906784057617,16.353500366210938,44.55246353149414,33.6590461730957,62.73517990112305
2014-04-09,16.6600399017334,16.590499877929688,44.87042999267578,34.20849609375,62.65793991088867
2014-04-10,16.445167541503906,15.85550022125244,43.45472717285156,33.27022933959961,62.30387878417969
2014-04-11,16.32358741760254,15.58650016784668,41.86492538452149,33.143436431884766,62.265254974365234
2014-04-14,16.38861656188965,15.795499801635742,41.607521057128906,33.11807632446289,62.9991455078125
2014-04-15,16.271753311157227,15.803999900817873,41.48639678955078,33.599891662597656,63.52703094482422
2014-04-16,16.30474090576172,16.18400001525879,41.83464431762695,34.14931869506836,64.3381576538086
2014-04-17,16.491029739379883,16.245500564575195,41.80435943603516,33.81966018676758,64.647216796875
2014-04-21,16.686752319335938,16.543500900268555,41.660526275634766,33.7604866027832,64.97550201416016
2014-04-22,16.703397750854492,16.465999603271484,42.25101852416992,33.80274963378906,64.614990234375
2014-04-23,16.485061645507812,16.229000091552734,42.432708740234375,33.54917526245117,64.69868469238281
2014-04-24,17.83654022216797,16.857500076293945,42.538692474365234,33.69287109375,64.38323211669922
2014-04-25,17.967546463012695,15.191499710083008,42.167755126953125,33.735137939453125,64.64073944091797
2014-04-28,18.66338348388672,14.82900047302246,42.00876998901367,34.54659652709961,65.1300048828125
2014-04-29,18.608089447021484,15.019000053405762,42.4705696105957,34.2422981262207,65.31026458740234
2014-04-30,18.537731170654297,15.206500053405762,42.37971878051758,34.14931869506836,65.92829132080078
2014-05-01,18.58138656616211,15.39449977874756,42.182884216308594,33.81121063232422,65.28450775146484
2014-05-02,18.615943908691406,15.400500297546388,42.07690048217773,33.54917526245117,65.6707763671875
2014-05-05,18.87921142578125,15.5024995803833,41.04731369018555,33.32939147949219,66.25018310546875
2014-05-06,18.673437118530277,14.869000434875488,40.381103515625,33.01665115356445,66.09564208984375
2014-05-07,18.608089447021484,14.635499954223633,40.91861343383789,33.320945739746094,66.3789291381836
2014-05-08,18.574926376342773,14.416000366210938,41.153297424316406,33.50690460205078,65.87031555175781
2014-05-09,18.49752426147461,14.612000465393066,40.888328552246094,33.42238235473633,66.07775115966797
2014-05-12,18.72781753540039,15.142999649047852,41.372840881347656,33.78584671020508,66.25921630859375
2014-05-13,18.7572021484375,15.232000350952148,41.350135803222656,34.407264709472656,66.34349822998047
2014-05-14,18.760677337646484,14.880999565124512,41.153297424316406,34.254024505615234,66.29812622070312
2014-05-15,18.60114479064941,14.759499549865724,40.509803771972656,33.709232330322266,65.3194351196289
2014-05-16,18.87566947937012,14.885000228881836,40.358394622802734,33.90502166748047,65.29349517822266
2014-05-19,19.09932518005371,14.838000297546388,40.7520751953125,33.836917877197266,65.37775421142578
2014-05-20,19.103116989135746,15.059499740600586,40.66878890991211,33.777339935302734,65.24811553955078
2014-05-21,19.15366744995117,15.250499725341797,40.97161483764648,34.34766387939453,66.12959289550781
2014-05-22,19.18398666381836,15.24549961090088,41.297142028808594,34.134849548339844,65.78607940673828
2014-05-23,19.40069961547852,15.612000465393066,41.281986236572266,34.15188217163086,65.66938018798828
2014-05-27,19.76399040222168,15.541000366210938,41.74379348754883,34.21146011352539,65.69534301757812
2014-05-28,19.712814331054688,15.508000373840332,41.97848129272461,34.05825424194336,65.50090026855469
2014-05-29,20.071998596191406,15.689000129699709,42.182884216308594,34.33915328979492,65.63700866699219
2014-05-30,19.996814727783203,15.6274995803833,42.06932830810547,34.84990310668945,65.15740203857422
2014-06-02,19.85939216613769,15.44200038909912,41.90277862548828,34.72222900390625,64.77497100830078
2014-06-03,20.140235900878903,15.35949993133545,42.09203338623047,34.29659652709961,65.066650390625
2014-06-04,20.370216369628903,15.33899974822998,42.15260696411133,34.3221321105957,64.83979797363281
2014-06-05,20.45013999938965,16.178499221801758,42.87181091308594,35.07973098754883,65.17037200927734
2014-06-06,20.39390563964844,16.48349952697754,43.12919616699219,35.30957794189453,65.85089874267578
2014-06-09,20.720239639282227,16.375,43.469871520996094,35.130821228027344,65.7990493774414
2014-06-10,20.84186363220215,16.620500564575195,43.83325958251953,34.99460983276367,65.7601547241211
2014-06-11,20.75562286376953,16.760000228881836,43.3563232421875,34.78179931640625,66.07775115966797
2014-06-12,20.40843772888184,16.295499801635742,43.18219375610352,34.54345703125,65.8897933959961
2014-06-13,20.185094833374023,16.313499450683594,43.18219375610352,35.096763610839844,66.53145599365234
2014-06-16,20.38853454589844,16.381000518798828,43.053504943847656,35.326595306396484,66.7064437866211
2014-06-17,20.36199951171875,16.2810001373291,43.469871520996094,35.479820251464844,66.38236236572266
2014-06-18,20.38412094116211,16.7189998626709,43.74241638183594,35.45428466796875,66.58330535888672
2014-06-19,20.3133487701416,16.350000381469727,43.3790283203125,35.335113525390625,66.51849365234375
2014-06-20,20.103275299072266,16.209999084472656,43.56828689575195,35.479820251464844,67.2962417602539
2014-06-23,20.085588455200195,16.36199951171875,44.05279159545898,35.74372482299805,67.65272521972656
2014-06-24,19.96396255493164,16.20800018310547,43.469871520996094,35.53940200805664,66.58330535888672
2014-06-25,19.98165512084961,16.371999740600586,43.55315017700195,35.77775192260742,66.2009048461914
2014-06-26,20.10106468200684,16.284500122070312,43.44716262817383,35.51388168334961,66.12959289550781
2014-06-27,20.339889526367188,16.228500366210938,43.55315017700195,35.965030670166016,65.59812927246094
2014-06-30,20.549957275390625,16.23900032043457,43.62128448486328,35.49684524536133,65.25460815429688
2014-07-01,20.68043708801269,16.61949920654297,43.88811492919922,35.641563415527344,65.69534301757812
2014-07-02,20.67158889770508,16.642499923706055,43.43069076538086,35.667110443115234,65.83143615722656
2014-07-03,20.793216705322266,16.874500274658203,43.491676330566406,35.581974029541016,66.49253845214844
2014-07-07,21.22220993041992,16.677499771118164,43.20198822021485,35.74372482299805,66.53145599365234
2014-07-08,21.08510971069336,16.190500259399414,42.50826644897461,35.564937591552734,66.64811706542969
2014-07-09,21.09394836425781,16.49850082397461,42.70647430419922,35.471309661865234,67.11476135253906
2014-07-10,21.01655387878418,16.395999908447266,42.35579299926758,35.48833084106445,66.4795913696289
2014-07-11,21.05636405944824,17.309999465942383,42.53874588012695,35.828834533691406,65.94163513183594
2014-07-14,21.32836151123047,17.766000747680664,42.91230773925781,35.87140274047852,66.55089569091797
2014-07-15,21.078474044799805,17.722000122070312,44.42174530029297,36.13527297973633,66.3629150390625
2014-07-16,20.95905876159668,17.795000076293945,44.75717544555664,37.5228157043457,67.25736236572266
2014-07-17,20.585351943969727,17.622499465942383,44.10918045043945,37.90585708618164,66.31108093261719
2014-07-18,20.88166618347168,17.933000564575195,44.39126205444336,38.04206466674805,66.58330535888672
2014-07-21,20.773313522338867,17.988000869750977,44.39887619018555,38.16975021362305,66.81014251708984
2014-07-22,20.9457950592041,18.04199981689453,44.726680755615234,38.16123580932617,67.1082992553711
2014-07-23,21.49199485778809,17.906999588012695,44.97825241088867,38.19528198242188,67.56845092773438
2014-07-24,21.45660972595215,17.930500030517578,45.10786056518555,37.79520797729492,67.58790588378906
2014-07-25,21.598142623901367,16.20050048828125,44.98588180541992,37.88032913208008,66.87494659423828
2014-07-28,21.896669387817383,16.02050018310547,45.12309646606445,37.42917251586914,67.646240234375
2014-07-29,21.75514411926269,16.0,44.70381546020508,37.3610725402832,67.11476135253906
2014-07-30,21.704288482666016,16.125499725341797,44.90965270996094,37.0971908569336,66.9203109741211
2014-07-31,21.140390396118164,15.649499893188477,43.96432876586914,36.73966979980469,64.12684631347656
2014-08-01,21.25759696960449,15.352999687194824,43.05714797973633,36.48429870605469,64.03611755371094
2014-08-04,21.13817977905273,15.682499885559082,43.18674850463867,36.91843032836914,64.89813232421875
2014-08-05,21.03424835205078,15.616000175476074,42.73697280883789,36.67156600952149,63.647220611572266
2014-08-06,20.998868942260746,15.694499969482422,42.86655807495117,36.38213348388672,64.15277099609375
2014-08-07,20.996644973754883,15.572500228881836,42.62263107299805,36.79924392700195,63.69258117675781
2014-08-08,21.054424285888672,15.84000015258789,42.9504280090332,36.773712158203125,64.64534759521484
2014-08-11,21.33221435546875,15.916500091552734,42.93516540527344,36.773712158203125,64.43651580810547
2014-08-12,21.32776641845703,15.965999603271484,42.95804214477539,37.04610824584961,64.27985382080078
2014-08-13,21.61000633239746,16.31399917602539,43.240116119384766,37.5228157043457,64.67145538330078
2014-08-14,21.66779136657715,16.660499572753906,43.438323974609375,37.68453979492188,64.67145538330078
2014-08-15,21.77445602416992,16.681499481201172,43.26298141479492,38.12719345092773,64.63229370117188
2014-08-18,22.03669548034668,16.726499557495117,43.62891387939453,38.39959716796875,64.95208740234375
2014-08-19,22.341157913208008,16.756500244140625,43.88048553466797,38.82787704467773,64.93254852294922
2014-08-20,22.35005187988281,16.788999557495117,43.94146728515625,38.50237655639648,65.06959533691406
2014-08-21,22.352275848388672,16.64550018310547,44.59709167480469,38.73365020751953,64.79549407958984
2014-08-22,22.516719818115234,16.579500198364258,44.58946228027344,38.6736946105957,64.28640747070312
2014-08-25,22.56561279296875,16.701000213623047,45.23746109008789,38.69081497192383,64.4495620727539
2014-08-26,22.421165466308597,17.09149932861328,45.542388916015625,38.55376052856445,65.03042602539062
2014-08-27,22.69673156738281,17.159000396728516,45.42805099487305,38.433841705322266,64.95863342285156
2014-08-28,22.7234001159668,17.000999450683594,45.10023498535156,38.44240951538086,64.98474884033203
2014-08-29,22.778959274291992,16.95199966430664,45.32130813598633,38.913516998291016,64.91295623779297
2014-09-02,22.95675277709961,17.118999481201172,45.4890251159668,38.62229537963867,64.27985382080078
2014-09-03,21.98781013488769,16.950000762939453,45.51188659667969,38.51094818115234,64.68450927734375
2014-09-04,21.80557632446289,17.297500610351562,45.51951599121094,38.76790237426758,64.19502258300781
2014-09-05,21.99447631835937,17.319000244140625,45.67197036743164,39.32467651367188,64.78242492675781
2014-09-08,21.858911514282227,17.117000579833984,45.6567497253418,39.804344177246094,63.80995941162109
2014-09-09,21.776683807373047,16.487499237060547,45.02399063110352,40.05274963378906,63.56193923950195
2014-09-10,22.44560432434082,16.566499710083008,45.14596939086914,40.12127304077149,63.18340301513672
2014-09-11,22.54117202758789,16.525999069213867,45.5576286315918,40.25832748413086,63.3270149230957
2014-09-12,22.592273712158203,16.559499740600586,45.76347351074219,40.00136184692383,62.51117706298828
2014-09-15,22.58561897277832,16.194499969482422,45.69485855102539,39.60733413696289,62.844032287597656
2014-09-16,22.414499282836918,16.38800048828125,45.73297882080078,40.05274963378906,63.58805084228516
2014-09-17,22.574501037597656,16.200000762939453,45.97693634033203,39.84718704223633,63.359622955322266
2014-09-18,22.621171951293945,16.25,46.74689483642578,39.984222412109375,63.05288314819336
2014-09-19,22.436717987060547,16.56599998474121,46.58681106567383,40.70375061035156,63.38574981689453
2014-09-22,22.45893669128418,16.225000381469727,46.43433380126953,40.30972290039063,63.0072021484375
2014-09-23,22.81007194519043,16.181499481201172,46.45719909667969,39.881439208984375,62.67436218261719
2014-09-24,22.61228370666504,16.410499572753906,46.98321533203125,40.32685470581055,62.53730773925781
2014-09-25,21.750022888183597,16.096500396728516,45.85495376586914,39.436031341552734,61.51261901855469
2014-09-26,22.39004898071289,16.160499572753906,46.167518615722656,39.752960205078125,62.282752990722656
2014-09-29,22.247817993164062,16.090999603271484,45.992164611816406,39.77865219116211,61.63007354736328
2014-09-30,22.39004898071289,16.121999740600586,45.92356491088867,39.71012878417969,61.38209533691406
2014-10-01,22.041147232055664,15.873000144958496,45.56525802612305,39.31611633300781,60.605430603027344
2014-10-02,22.201154708862305,15.920499801635742,45.15849685668945,39.19619369506836,60.8926010131836
2014-10-03,22.138925552368164,16.136999130249023,46.27902221679688,39.47885513305664,61.2972412109375
2014-10-06,22.138925552368164,16.110000610351562,46.18692398071289,39.47885513305664,61.6888313293457
2014-10-07,21.945579528808597,15.848999977111816,45.48851776123047,38.99917602539063,60.93827438354492
2014-10-08,22.401161193847656,16.135000228881836,46.35576248168945,40.06987380981445,61.74757766723633
2014-10-09,22.450050354003903,15.768500328063965,45.34269332885742,39.27327346801758,59.926666259765625
2014-10-10,22.385602951049805,15.569499969482422,44.912899017333984,37.71433639526367,59.78308868408203
2014-10-13,22.181150436401367,15.322500228881836,44.636600494384766,37.38884735107422,59.287086486816406
2014-10-14,21.945579528808597,15.415499687194824,44.506134033203125,37.4573860168457,59.09781646728516
2014-10-15,21.67667579650879,15.298500061035156,42.61814880371094,37.02052307128906,58.88243865966797
2014-10-16,21.39221954345703,15.142999649047852,42.27277755737305,36.609371185302734,59.13044738769531
2014-10-17,21.705564498901367,15.182000160217283,43.13235092163086,37.371707916259766,59.5285530090332
2014-10-20,22.170032501220703,15.310500144958496,43.46236038208008,37.75717544555664,59.89404678344727
2014-10-21,22.77229118347168,15.76650047302246,44.4600944519043,38.44240951538086,61.121036529541016
2014-10-22,22.887853622436523,15.648500442504885,44.09170150756836,38.01414108276367,60.781646728515625
2014-10-23,23.29676628112793,15.659000396728516,44.55986022949219,38.562347412109375,61.42123794555664
2014-10-24,23.383434295654297,14.352999687194824,45.08174514770508,39.51310729980469,61.66927337646485
2014-10-27,23.35898971557617,14.498499870300291,45.00499725341797,39.32467651367188,61.16017150878906
2014-10-28,23.72123336791992,14.779500007629396,45.76480484008789,39.82147979736328,62.06738662719727
2014-10-29,23.854572296142575,14.706000328063965,45.50386428833008,39.932838439941406,61.73452377319336
2014-10-30,23.774564743041992,14.953499794006348,45.58060836791992,39.44459915161133,61.643165588378906
2014-10-31,24.001245498657227,15.27299976348877,46.41716003417969,40.21551513671875,63.1181526184082
2014-11-03,24.31237030029297,15.28600025177002,46.724151611328125,40.63520812988281,62.17180252075195
2014-11-04,24.134578704833984,15.14050006866455,46.24063873291016,40.746559143066406,61.6888313293457
2014-11-05,24.192367553710938,14.826000213623049,46.93138122558594,40.99496841430664,62.04777908325195
2014-11-06,24.261554718017575,14.83199977874756,46.992767333984375,41.7144775390625,62.82443618774414
2014-11-07,24.330751419067383,14.993000030517578,47.17696762084961,41.69734954833984,63.49496078491211
2014-11-10,24.29057502746582,15.255499839782717,47.53001403808594,41.87721633911133,63.29118347167969
2014-11-11,24.48475646972656,15.600500106811523,47.10021209716797,41.86008834838867,63.37666320800781
2014-11-12,24.83070945739746,15.575499534606934,46.47856521606445,41.78299331665039,62.69955825805664
2014-11-13,25.181129455566406,15.824000358581545,46.22529602050781,42.49393844604492,62.22625732421875
2014-11-14,25.48468017578125,16.391000747680664,46.2636604309082,42.468257904052734,62.508914947509766
2014-11-17,25.442272186279297,16.15250015258789,46.34041595458984,42.36546325683594,62.52205657958984
2014-11-18,25.772602081298828,16.24650001525879,46.45553207397461,42.01206207275391,62.36431121826172
2014-11-19,25.59404563903809,16.32699966430664,46.50926208496094,41.56383895874024,62.85076141357422
2014-11-20,25.960094451904297,16.527000427246094,46.14087677001953,41.97757339477539,62.98878860473633
2014-11-21,25.995798110961918,16.631500244140625,46.394142150878906,41.35696029663086,63.639591217041016
2014-11-24,26.4779109954834,16.781999588012695,46.785552978515625,41.020790100097656,62.92308044433594
2014-11-25,26.24801254272461,16.75200080871582,46.27902221679688,40.9173698425293,62.305171966552734
2014-11-26,26.560489654541016,16.678499221801758,46.30971908569336,41.15871047973633,62.10791778564453
2014-11-28,26.54486846923828,16.93199920654297,46.17156219482422,41.21042251586914,59.51791000366211
2014-12-01,25.68332862854004,16.299999237060547,46.04877471923828,41.90862274169922,60.70774459838867
2014-12-02,25.585115432739254,16.315500259399414,46.877662658691406,41.77070617675781,61.91728973388672
2014-12-03,25.87527084350586,15.824999809265137,47.23069381713867,41.44316482543945,62.41687774658203
2014-12-04,25.777070999145508,15.846500396728516,47.107887268066406,42.0982551574707,62.03562927246094
2014-12-05,25.66769790649414,15.631500244140623,48.1209716796875,41.73624420166016,61.674072265625
2014-12-08,25.087390899658203,15.33199977874756,48.09794235229492,41.1156120300293,60.28044128417969
2014-12-09,25.47128677368164,15.625,47.92909622192383,41.020790100097656,60.07009506225586
2014-12-10,24.98695182800293,15.291999816894531,46.5706672668457,40.426048278808594,58.28862380981445
2014-12-11,24.91329765319824,15.368000030517578,46.9237060546875,40.65877151489258,58.63702392578125
2014-12-12,24.49144744873047,15.366000175476074,46.0794563293457,40.46914291381836,56.92788314819336
2014-12-15,24.156652450561523,15.303500175476074,45.404090881347656,40.227787017822266,57.12511444091797
2014-12-16,23.82632064819336,14.753000259399414,44.84383010864258,38.926231384277344,56.80299758911133
2014-12-17,24.42003059387207,14.944000244140623,45.87225341796875,39.426177978515625,58.518699645996094
2014-12-18,25.1431827545166,14.886500358581545,47.18463516235352,40.96046829223633,59.92548751831055
2014-12-19,24.948999404907227,14.994999885559082,47.53001403808594,41.08113861083984,61.55572891235352
2014-12-22,25.20791244506836,15.32699966430664,47.53768157958984,41.35696029663086,61.35196304321289
2014-12-23,25.118633270263672,15.314499855041504,47.95212936401367,41.762088775634766,62.18025588989258
2014-12-24,25.000337600708008,15.15149974822998,47.95212936401367,41.49486923217773,61.64778900146485
2014-12-26,25.442272186279297,15.454500198364258,48.00584030151367,41.27077102661133,61.27307891845703
2014-12-29,25.424415588378903,15.60200023651123,48.32051086425781,40.90012741088867,61.18103790283203
2014-12-30,25.114171981811523,15.515000343322754,48.46633529663086,40.52947616577149,61.148170471191406
2014-12-31,24.63652610778809,15.517499923706056,48.02886581420898,40.03815841674805,60.77347946166992
2015-01-02,24.40217018127441,15.425999641418455,48.2683219909668,40.30536651611328,61.02329635620117
2015-01-05,23.7147274017334,15.10949993133545,46.76982879638672,39.934715270996094,59.35356140136719
2015-01-06,23.716955184936523,14.76449966430664,45.55713653564453,39.34859085083008,59.038028717041016
2015-01-07,24.049516677856445,14.92099952697754,45.626651763916016,39.84853363037109,59.63624954223633
2015-01-08,24.973560333251957,15.02299976348877,46.6462516784668,41.020790100097656,60.62885665893555
2015-01-09,25.000337600708008,14.846500396728516,45.83521270751953,40.6760139465332,60.54341125488281
2015-01-12,24.384313583374023,14.570500373840332,45.44127655029297,40.16745376586914,59.379859924316406
2015-01-13,24.600818634033203,14.737000465393066,45.44898986816406,39.96058654785156,59.16294097900391
2015-01-14,24.50707626342773,14.66349983215332,43.880985260009766,39.61579895019531,58.99202728271485
2015-01-15,23.841941833496094,14.34749984741211,42.4752082824707,39.20206451416016,58.47928237915039
2015-01-16,23.656694412231445,14.536999702453612,43.20126724243164,39.85714721679688,59.8991813659668
2015-01-20,24.266021728515625,14.472000122070312,43.031341552734375,39.98644256591797,59.87945938110352
2015-01-21,24.45127487182617,14.862500190734863,43.17036819458008,39.58131408691406,60.3922119140625
2015-01-22,25.087390899658203,15.515999794006348,44.48347854614258,40.62430191040039,61.049564361572266
2015-01-23,25.216842651367188,15.619500160217283,43.780574798583984,40.66740036010742,59.74798202514648
2015-01-26,25.243627548217773,15.482999801635742,43.85009765625,40.52086639404297,60.31989288330078
2015-01-27,24.35976791381836,15.337499618530272,43.40981674194336,36.771331787109375,59.78741455078125
2015-01-28,25.736888885498047,15.195500373840332,42.289817810058594,35.504234313964844,57.81532669067383
2015-01-29,26.53817367553711,15.58899974822998,43.00044250488281,36.211055755615234,57.57209396362305
2015-01-30,26.149803161621094,17.726499557495117,42.004032135009766,34.823299407958984,57.466922760009766
2015-02-02,26.4779109954834,18.223499298095703,42.845947265625,35.58181381225586,58.8868408203125
2015-02-03,26.48236656188965,18.177499771118164,43.81147384643555,35.857643127441406,60.64201354980469
2015-02-04,26.68548583984375,18.237499237060547,43.54885482788086,36.06452178955078,60.12267303466797
2015-02-05,26.87594223022461,18.694499969482425,43.85009765625,36.59030532836914,60.71430587768555
2015-02-06,26.649633407592773,18.714000701904297,44.7151985168457,36.55583953857422,60.60173416137695
2015-02-09,26.82664680480957,18.527999877929688,44.66112518310547,36.51274490356445,60.64146423339844
2015-02-10,27.342029571533203,18.649999618530277,45.15547943115234,36.71959686279297,60.27717208862305
2015-02-11,27.982892990112305,18.756999969482425,45.08596420288086,36.52996826171875,60.005638122558594
2015-02-12,28.336938858032227,18.85849952697754,46.01285934448242,37.141971588134766,61.17793273925781
2015-02-13,28.475866317749023,19.09149932861328,46.090110778808594,37.81429672241211,61.84024810791016
2015-02-17,28.64392852783203,18.771499633789062,46.42223358154297,37.83165740966797,61.6282958984375
2015-02-18,28.843355178833008,18.668500900268555,45.85837936401367,37.78824996948242,60.27717208862305
2015-02-19,28.782848358154297,18.950000762939453,45.75024032592773,37.76220703125,59.23736572265625
2015-02-20,29.01813507080078,19.183000564575195,46.19051742553711,38.0747299194336,59.555267333984375
2015-02-23,29.80241203308105,19.006999969482425,45.84293365478516,38.32648086547852,58.95256805419922
2015-02-24,29.616424560546875,18.929500579833984,46.97838973999024,38.27438735961914,59.22412109375
2015-02-25,28.859037399291992,19.26849937438965,47.22555160522461,38.18758392333984,59.34331512451172
2015-02-26,29.22428131103516,19.239999771118164,47.56543350219727,38.248348236083984,58.71412658691406
2015-02-27,28.785091400146484,19.007999420166016,47.33369445800781,38.0660400390625,58.64127731323242
2015-03-02,28.9262638092041,19.28300094604492,47.712188720703125,38.09208679199219,58.31011962890625
2015-03-03,28.986766815185547,19.230499267578125,47.86666488647461,37.57122802734375,58.031959533691406
2015-03-04,28.80302047729492,19.13599967956543,47.99025344848633,37.3802490234375,57.740516662597656
2015-03-05,28.325742721557617,19.39150047302246,47.88983154296875,37.42365646362305,57.449100494384766
2015-03-06,28.368303298950195,19.004499435424805,47.03246307373047,36.772579193115234,56.71392822265625
2015-03-09,28.48931121826172,18.92799949645996,47.50362396240234,37.19794845581055,56.40264129638672
